cs,chrom,index
0.0,1,5597
0.0,1,5598
0.0,1,5599
0.0,1,5600
0.0,1,5601
0.0,1,5602
0.0,1,5603
0.0,1,5604
0.0,1,5605
0.0,1,5606
0.0,1,5607
0.0,1,5608
0.0,1,5609
0.0,1,5610
0.0,1,5611
0.0,1,5612
0.0,1,5613
0.0,1,5614
0.0,1,5615
0.0,1,5616
0.0,1,5617
0.0,1,5618
0.0,1,5619
0.0,1,5620
0.0,1,5621
0.0,1,5622
0.0,1,5623
0.0,1,5624
0.0,1,5625
0.0,1,5626
0.0,1,5627
0.0,1,5628
0.0,1,5629
0.0,1,5630
0.0,1,5631
0.0,1,5632
0.0,1,5633
0.0,1,5634
0.0,1,5635
0.0,1,5636
0.0,1,5637
0.0,1,5638
0.0,1,5639
0.0,1,5640
0.0,1,5641
0.0,1,5642
0.0,1,5643
0.0,1,5644
0.0,1,5645
0.0,1,5646
0.0,1,5647
0.0,1,5648
0.0,1,5649
0.0,1,5650
0.0,1,5651
0.0,1,5652
0.0,1,5653
0.0,1,5654
0.0,1,5655
0.0,1,5656
0.0,1,5657
0.0,1,5658
0.0,1,5659
0.0,1,5660
0.0,1,5661
0.0,1,5662
0.0,1,5663
0.0,1,5664
0.0,1,5665
0.0,1,5666
0.0,1,5667
0.0,1,5668
41733.035920488546,1,5669
0.0,1,5670
0.0,1,5671
0.0,1,5672
0.0,1,5673
0.0,1,5674
0.0,1,5675
0.0,1,5676
0.0,1,5677
0.0,1,5678
0.0,1,5679
0.0,1,5680
0.0,1,5681
0.0,1,5682
0.0,1,5683
0.0,1,5684
0.0,1,5685
0.0,1,5686
0.0,1,5687
0.0,1,5688
0.0,1,5689
0.0,1,5690
0.0,1,5691
0.0,1,5692
0.0,1,5693
0.0,1,5694
0.0,1,5695
0.0,1,5696
0.0,1,5697
0.0,1,5698
0.0,1,5699
0.0,1,5700
0.0,1,5701
0.0,1,5702
0.0,1,5703
0.0,1,5704
0.0,1,5705
0.0,1,5706
0.0,1,5707
0.0,1,5708
0.0,1,5709
0.0,1,5710
0.0,1,5711
0.0,1,5712
0.0,1,5713
0.0,1,5714
0.0,1,5715
0.0,1,5716
0.0,1,5717
0.0,1,5718
0.0,1,5719
0.0,1,5720
0.0,1,5721
0.0,1,5722
0.0,1,5723
0.0,1,5724
0.0,1,5725
0.0,1,5726
0.0,1,5727
0.0,1,5728
0.0,1,5729
0.0,1,5730
0.0,1,5731
0.0,1,5732
0.0,1,5733
0.0,1,5734
0.0,1,5735
0.0,1,5736
0.0,1,5737
0.0,1,5738
0.0,1,5739
0.0,1,5740
0.0,1,5741
0.0,1,5742
0.0,1,5743
0.0,1,5744
0.0,1,5745
0.0,1,5746
0.0,1,5747
0.0,1,5748
0.0,1,5749
0.0,1,5750
0.0,1,5751
0.0,1,5752
0.0,1,5753
0.0,1,5754
0.0,1,5755
0.0,1,5756
0.0,1,5757
0.0,1,5758
0.0,1,5759
0.0,1,5760
0.0,1,5761
0.0,1,5762
0.0,1,5763
0.0,1,5764
0.0,1,5765
0.0,1,5766
0.0,1,5767
0.0,1,5768
0.0,1,5769
0.0,1,5770
0.0,1,5771
0.0,1,5772
0.0,1,5773
0.0,1,5774
0.0,1,5775
0.0,1,5776
0.0,1,5777
0.0,1,5778
0.0,1,5779
0.0,1,5780
0.0,1,5781
0.0,1,5782
12181.64070426039,1,5783
0.0,1,5784
0.0,1,5785
0.0,1,5786
0.0,1,5787
0.0,1,5788
0.0,1,5789
0.0,1,5790
0.0,1,5791
0.0,1,5792
0.0,1,5793
0.0,1,5794
0.0,1,5795
0.0,1,5796
0.0,1,5797
0.0,1,5798
0.0,1,5799
0.0,1,5800
0.0,1,5801
0.0,1,5802
0.0,1,5803
0.0,1,5804
0.0,1,5805
0.0,1,5806
0.0,1,5807
0.0,1,5808
0.0,1,5809
0.0,1,5810
0.0,1,5811
0.0,1,5812
0.0,1,5813
0.0,1,5814
0.0,1,5815
0.0,1,5816
0.0,1,5817
0.0,1,5818
0.0,1,5819
0.0,1,5820
0.0,1,5821
0.0,1,5822
0.0,1,5823
0.0,1,5824
0.0,1,5825
0.0,1,5826
0.0,1,5827
0.0,1,5828
0.0,1,5829
0.0,1,5830
0.0,1,5831
0.0,1,5832
0.0,1,5833
0.0,1,5834
0.0,1,5835
0.0,1,5836
0.0,1,5837
0.0,1,5838
0.0,1,5839
0.0,1,5840
0.0,1,5841
0.0,1,5842
0.0,1,5843
0.0,1,5844
0.0,1,5845
0.0,1,5846
0.0,1,5847
0.0,1,5848
0.0,1,5849
0.0,1,5850
0.0,1,5851
0.0,1,5852
0.0,1,5853
0.0,1,5854
0.0,1,5855
0.0,1,5856
0.0,1,5857
0.0,1,5858
0.0,1,5859
0.0,1,5860
0.0,1,5861
0.0,1,5862
0.0,1,5863
0.0,1,5864
0.0,1,5865
0.0,1,5866
0.0,1,5867
0.0,1,5868
0.0,1,5869
0.0,1,5870
0.0,1,5871
0.0,1,5872
0.0,1,5873
0.0,1,5874
0.0,1,5875
0.0,1,5876
0.0,1,5877
0.0,1,5878
0.0,1,5879
0.0,1,5880
0.0,1,5881
0.0,1,5882
0.0,1,5883
0.0,1,5884
0.0,1,5885
0.0,1,5886
0.0,1,5887
0.0,1,5888
0.0,1,5889
0.0,1,5890
0.0,1,5891
0.0,1,5892
0.0,1,5893
0.0,1,5894
0.0,1,5895
0.0,1,5896
0.0,1,5897
0.0,1,5898
0.0,1,5899
0.0,1,5900
0.0,1,5901
0.0,1,5902
2286.7818760402633,1,5903
0.0,1,5904
0.0,1,5905
24946.227791333935,1,5906
0.0,1,5907
0.0,1,5908
0.0,1,5909
0.0,1,5910
0.0,1,5911
4030.2692775445857,1,5912
37044.20634820698,1,5913
0.0,1,5914
0.0,1,5915
0.0,1,5916
0.0,1,5917
0.0,1,5918
0.0,1,5919
0.0,1,5920
0.0,1,5921
18398.454868255303,1,5922
0.0,1,5923
0.0,1,5924
0.0,1,5925
0.0,1,5926
0.0,1,5927
0.0,1,5928
0.0,1,5929
0.0,1,5930
0.0,1,5931
0.0,1,5932
0.0,1,5933
0.0,1,5934
0.0,1,5935
0.0,1,5936
0.0,1,5937
0.0,1,5938
0.0,1,5939
0.0,1,5940
0.0,1,5941
0.0,1,5942
0.0,1,5943
0.0,1,5944
24266.407003739634,1,5945
0.0,1,5946
0.0,1,5947
0.0,1,5948
0.0,1,5949
0.0,1,5950
0.0,1,5951
0.0,1,5952
0.0,1,5953
0.0,1,5954
0.0,1,5955
0.0,1,5956
0.0,1,5957
0.0,1,5958
0.0,1,5959
0.0,1,5960
0.0,1,5961
0.0,1,5962
0.0,1,5963
0.0,1,5964
0.0,1,5965
0.0,1,5966
0.0,1,5967
0.0,1,5968
0.0,1,5969
0.0,1,5970
0.0,1,5971
0.0,1,5972
0.0,1,5973
0.0,1,5974
0.0,1,5975
0.0,1,5976
0.0,1,5977
0.0,1,5978
0.0,1,5979
0.0,1,5980
0.0,1,5981
0.0,1,5982
0.0,1,5983
0.0,1,5984
0.0,1,5985
0.0,1,5986
0.0,1,5987
0.0,1,5988
0.0,1,5989
0.0,1,5990
0.0,1,5991
0.0,1,5992
0.0,1,5993
0.0,1,5994
0.0,1,5995
0.0,1,5996
0.0,1,5997
0.0,1,5998
0.0,1,5999
0.0,1,6000
0.0,1,6001
0.0,1,6002
0.0,1,6003
0.0,1,6004
0.0,1,6005
0.0,1,6006
0.0,1,6007
0.0,1,6008
0.0,1,6009
0.0,1,6010
0.0,1,6011
0.0,1,6012
0.0,1,6013
0.0,1,6014
0.0,1,6015
0.0,1,6016
0.0,1,6017
0.0,1,6018
0.0,1,6019
0.0,1,6020
0.0,1,6021
0.0,1,6022
0.0,1,6023
0.0,1,6024
0.0,1,6025
0.0,1,6026
0.0,1,6027
0.0,1,6028
0.0,1,6029
0.0,1,6030
0.0,1,6031
0.0,1,6032
0.0,1,6033
0.0,1,6034
0.0,1,6035
0.0,1,6036
0.0,1,6037
0.0,1,6038
0.0,1,6039
0.0,1,6040
0.0,1,6041
0.0,1,6042
0.0,1,6043
0.0,1,6044
0.0,1,6045
0.0,1,6046
0.0,1,6047
0.0,1,6048
0.0,1,6049
0.0,1,6050
0.0,1,6051
0.0,1,6052
0.0,1,6053
0.0,1,6054
0.0,1,6055
0.0,1,6056
0.0,1,6057
0.0,1,6058
0.0,1,6059
0.0,1,6060
0.0,1,6061
0.0,1,6062
0.0,1,6063
0.0,1,6064
0.0,1,6065
0.0,1,6066
0.0,1,6067
0.0,1,6068
0.0,1,6069
0.0,1,6070
0.0,1,6071
0.0,1,6072
0.0,1,6073
0.0,1,6074
0.0,1,6075
0.0,1,6076
0.0,1,6077
0.0,1,6078
0.0,1,6079
0.0,1,6080
0.0,1,6081
0.0,1,6082
0.0,1,6083
0.0,1,6084
0.0,1,6085
0.0,1,6086
0.0,1,6087
0.0,1,6088
0.0,1,6089
0.0,1,6090
0.0,1,6091
0.0,1,6092
9423.846434995457,1,6093
0.0,1,6094
0.0,1,6095
0.0,1,6096
0.0,1,6097
0.0,1,6098
0.0,1,6099
0.0,1,6100
0.0,1,6101
0.0,1,6102
0.0,1,6103
0.0,1,6104
0.0,1,6105
0.0,1,6106
0.0,1,6107
0.0,1,6108
0.0,1,6109
0.0,1,6110
0.0,1,6111
0.0,1,6112
0.0,1,6113
0.0,1,6114
0.0,1,6115
0.0,1,6116
0.0,1,6117
0.0,1,6118
0.0,1,6119
0.0,1,6120
0.0,1,6121
0.0,1,6122
0.0,1,6123
0.0,1,6124
0.0,1,6125
0.0,1,6126
0.0,1,6127
0.0,1,6128
0.0,1,6129
4796.1973064813465,1,6130
0.0,1,6131
0.0,1,6132
0.0,1,6133
0.0,1,6134
0.0,1,6135
0.0,1,6136
0.0,1,6137
0.0,1,6138
0.0,1,6139
0.0,1,6140
0.0,1,6141
0.0,1,6142
0.0,1,6143
0.0,1,6144
0.0,1,6145
0.0,1,6146
0.0,1,6147
0.0,1,6148
0.0,1,6149
0.0,1,6150
0.0,1,6151
0.0,1,6152
0.0,1,6153
0.0,1,6154
0.0,1,6155
0.0,1,6156
0.0,1,6157
0.0,1,6158
0.0,1,6159
0.0,1,6160
0.0,1,6161
0.0,1,6162
0.0,1,6163
0.0,1,6164
0.0,1,6165
0.0,1,6166
0.0,1,6167
0.0,1,6168
0.0,1,6169
0.0,1,6170
0.0,1,6171
0.0,1,6172
0.0,1,6173
0.0,1,6174
0.0,1,6175
0.0,1,6176
0.0,1,6177
0.0,1,6178
0.0,1,6179
0.0,1,6180
0.0,1,6181
0.0,1,6182
0.0,1,6183
0.0,1,6184
0.0,1,6185
0.0,1,6186
0.0,1,6187
0.0,1,6188
0.0,1,6189
0.0,1,6190
0.0,1,6191
0.0,1,6192
0.0,1,6193
0.0,1,6194
0.0,1,6195
0.0,1,6196
0.0,1,6197
0.0,1,6198
0.0,1,6199
0.0,1,6200
0.0,1,6201
0.0,1,6202
0.0,1,6203
0.0,1,6204
0.0,1,6205
0.0,1,6206
0.0,1,6207
0.0,1,6208
0.0,1,6209
0.0,1,6210
0.0,1,6211
0.0,1,6212
0.0,1,6213
0.0,1,6214
0.0,1,6215
0.0,1,6216
0.0,1,6217
0.0,1,6218
0.0,1,6219
0.0,1,6220
0.0,1,6221
0.0,1,6222
0.0,1,6223
0.0,1,6224
0.0,1,6225
0.0,1,6226
0.0,1,6227
0.0,1,6228
0.0,1,6229
0.0,1,6230
0.0,1,6231
0.0,1,6232
0.0,1,6233
0.0,1,6234
878.063455237499,1,6235
0.0,1,6236
0.0,1,6237
0.0,1,6238
0.0,1,6239
0.0,1,6240
0.0,1,6241
0.0,1,6242
4555.796285822989,1,6243
2521.5503206460917,1,6244
0.0,1,6245
0.0,1,6246
0.0,1,6247
0.0,1,6248
0.0,1,6249
0.0,1,6250
0.0,1,6251
0.0,1,6252
0.0,1,6253
0.0,1,6254
0.0,1,6255
0.0,1,6256
0.0,1,6257
0.0,1,6258
0.0,1,6259
0.0,1,6260
0.0,1,6261
0.0,1,6262
0.0,1,6263
0.0,1,6264
0.0,1,6265
0.0,1,6266
0.0,1,6267
0.0,1,6268
0.0,1,6269
0.0,1,6270
0.0,1,6271
0.0,1,6272
0.0,1,6273
0.0,1,6274
0.0,1,6275
0.0,1,6276
0.0,1,6277
0.0,1,6278
0.0,1,6279
0.0,1,6280
0.0,1,6281
0.0,1,6282
0.0,1,6283
0.0,1,6284
0.0,1,6285
0.0,1,6286
0.0,1,6287
0.0,1,6288
0.0,1,6289
0.0,1,6290
0.0,1,6291
0.0,1,6292
0.0,1,6293
0.0,1,6294
0.0,1,6295
0.0,1,6296
0.0,1,6297
0.0,1,6298
0.0,1,6299
0.0,1,6300
0.0,1,6301
0.0,1,6302
0.0,1,6303
0.0,1,6304
0.0,1,6305
0.0,1,6306
0.0,1,6307
0.0,1,6308
0.0,1,6309
0.0,1,6310
0.0,1,6311
0.0,1,6312
0.0,1,6313
0.0,1,6314
0.0,1,6315
0.0,1,6316
0.0,1,6317
0.0,1,6318
0.0,1,6319
0.0,1,6320
0.0,1,6321
0.0,1,6322
0.0,1,6323
0.0,1,6324
0.0,1,6325
0.0,1,6326
0.0,1,6327
0.0,1,6328
0.0,1,6329
0.0,1,6330
0.0,1,6331
0.0,1,6332
0.0,1,6333
0.0,1,6334
0.0,1,6335
0.0,1,6336
0.0,1,6337
0.0,1,6338
0.0,1,6339
0.0,1,6340
0.0,1,6341
0.0,1,6342
0.0,1,6343
0.0,1,6344
0.0,1,6345
0.0,1,6346
0.0,1,6347
0.0,1,6348
0.0,1,6349
0.0,1,6350
0.0,1,6351
0.0,1,6352
0.0,1,6353
0.0,1,6354
0.0,1,6355
0.0,1,6356
0.0,1,6357
0.0,1,6358
0.0,1,6359
0.0,1,6360
0.0,1,6361
0.0,1,6362
0.0,1,6363
0.0,1,6364
0.0,1,6365
0.0,1,6366
0.0,1,6367
0.0,1,6368
0.0,1,6369
0.0,1,6370
0.0,1,6371
0.0,1,6372
0.0,1,6373
0.0,1,6374
0.0,1,6375
0.0,1,6376
0.0,1,6377
0.0,1,6378
0.0,1,6379
0.0,1,6380
0.0,1,6381
0.0,1,6382
0.0,1,6383
0.0,1,6384
0.0,1,6385
0.0,1,6386
0.0,1,6387
0.0,1,6388
0.0,1,6389
0.0,1,6390
0.0,1,6391
0.0,1,6392
0.0,1,6393
0.0,1,6394
0.0,1,6395
0.0,1,6396
0.0,1,6397
0.0,1,6398
0.0,1,6399
0.0,1,6400
0.0,1,6401
0.0,1,6402
0.0,1,6403
0.0,1,6404
0.0,1,6405
0.0,1,6406
0.0,1,6407
0.0,1,6408
0.0,1,6409
0.0,1,6410
0.0,1,6411
0.0,1,6412
0.0,1,6413
0.0,1,6414
0.0,1,6415
0.0,1,6416
0.0,1,6417
0.0,1,6418
0.0,1,6419
0.0,1,6420
0.0,1,6421
0.0,1,6422
0.0,1,6423
0.0,1,6424
0.0,1,6425
0.0,1,6426
0.0,1,6427
0.0,1,6428
0.0,1,6429
0.0,1,6430
0.0,1,6431
0.0,1,6432
0.0,1,6433
0.0,1,6434
0.0,1,6435
0.0,1,6436
0.0,1,6437
0.0,1,6438
0.0,1,6439
0.0,1,6440
3341.4334807060372,1,6441
0.0,1,6442
0.0,1,6443
0.0,1,6444
0.0,1,6445
0.0,1,6446
0.0,1,6447
0.0,1,6448
0.0,1,6449
0.0,1,6450
0.0,1,6451
0.0,1,6452
0.0,1,6453
0.0,1,6454
0.0,1,6455
0.0,1,6456
0.0,1,6457
0.0,1,6458
0.0,1,6459
0.0,1,6460
0.0,1,6461
0.0,1,6462
0.0,1,6463
0.0,1,6464
0.0,2,6465
0.0,2,6466
0.0,2,6467
0.0,2,6468
0.0,2,6469
0.0,2,6470
0.0,2,6471
0.0,2,6472
0.0,2,6473
0.0,2,6474
0.0,2,6475
0.0,2,6476
0.0,2,6477
0.0,2,6478
0.0,2,6479
0.0,2,6480
0.0,2,6481
0.0,2,6482
0.0,2,6483
0.0,2,6484
0.0,2,6485
0.0,2,6486
0.0,2,6487
0.0,2,6488
0.0,2,6489
0.0,2,6490
0.0,2,6491
0.0,2,6492
0.0,2,6493
0.0,2,6494
0.0,2,6495
0.0,2,6496
0.0,2,6497
0.0,2,6498
0.0,2,6499
0.0,2,6500
0.0,2,6501
0.0,2,6502
0.0,2,6503
0.0,2,6504
0.0,2,6505
0.0,2,6506
0.0,2,6507
0.0,2,6508
0.0,2,6509
0.0,2,6510
5161.948753931339,2,6511
0.0,2,6512
0.0,2,6513
0.0,2,6514
0.0,2,6515
0.0,2,6516
0.0,2,6517
0.0,2,6518
0.0,2,6519
0.0,2,6520
0.0,2,6521
0.0,2,6522
0.0,2,6523
14682.203206297112,2,6524
0.0,2,6525
0.0,2,6526
0.0,2,6527
0.0,2,6528
0.0,2,6529
0.0,2,6530
0.0,2,6531
0.0,2,6532
0.0,2,6533
0.0,2,6534
0.0,2,6535
0.0,2,6536
0.0,2,6537
0.0,2,6538
0.0,2,6539
0.0,2,6540
0.0,2,6541
0.0,2,6542
0.0,2,6543
0.0,2,6544
3623.105780273504,2,6545
0.0,2,6546
0.0,2,6547
0.0,2,6548
0.0,2,6549
0.0,2,6550
1736.1755525758758,2,6551
0.0,2,6552
0.0,2,6553
13198.24433823925,2,6554
0.0,2,6555
20025.55203169323,2,6556
0.0,2,6557
0.0,2,6558
0.0,2,6559
0.0,2,6560
0.0,2,6561
0.0,2,6562
0.0,2,6563
0.0,2,6564
0.0,2,6565
0.0,2,6566
0.0,2,6567
0.0,2,6568
0.0,2,6569
0.0,2,6570
2630.9505908893293,2,6571
0.0,2,6572
0.0,2,6573
0.0,2,6574
0.0,2,6575
0.0,2,6576
0.0,2,6577
0.0,2,6578
0.0,2,6579
0.0,2,6580
0.0,2,6581
0.0,2,6582
0.0,2,6583
0.0,2,6584
0.0,2,6585
0.0,2,6586
0.0,2,6587
0.0,2,6588
0.0,2,6589
0.0,2,6590
0.0,2,6591
0.0,2,6592
0.0,2,6593
0.0,2,6594
0.0,2,6595
0.0,2,6596
0.0,2,6597
1693.9463793501022,2,6598
0.0,2,6599
0.0,2,6600
0.0,2,6601
0.0,2,6602
0.0,2,6603
0.0,2,6604
0.0,2,6605
0.0,2,6606
0.0,2,6607
0.0,2,6608
0.0,2,6609
0.0,2,6610
0.0,2,6611
0.0,2,6612
0.0,2,6613
0.0,2,6614
0.0,2,6615
0.0,2,6616
0.0,2,6617
0.0,2,6618
0.0,2,6619
0.0,2,6620
0.0,2,6621
0.0,2,6622
0.0,2,6623
0.0,2,6624
0.0,2,6625
0.0,2,6626
0.0,2,6627
0.0,2,6628
0.0,2,6629
0.0,2,6630
0.0,2,6631
0.0,2,6632
0.0,2,6633
0.0,2,6634
0.0,2,6635
0.0,2,6636
17351.204801345048,2,6637
0.0,2,6638
0.0,2,6639
0.0,2,6640
0.0,2,6641
0.0,2,6642
0.0,2,6643
0.0,2,6644
0.0,2,6645
0.0,2,6646
0.0,2,6647
0.0,2,6648
0.0,2,6649
0.0,2,6650
0.0,2,6651
0.0,2,6652
0.0,2,6653
0.0,2,6654
0.0,2,6655
0.0,2,6656
0.0,2,6657
0.0,2,6658
0.0,2,6659
0.0,2,6660
0.0,2,6661
0.0,2,6662
0.0,2,6663
0.0,2,6664
0.0,2,6665
0.0,2,6666
0.0,2,6667
0.0,2,6668
0.0,2,6669
0.0,2,6670
0.0,2,6671
0.0,2,6672
0.0,2,6673
0.0,2,6674
0.0,2,6675
0.0,2,6676
0.0,2,6677
0.0,2,6678
0.0,2,6679
0.0,2,6680
0.0,2,6681
0.0,2,6682
0.0,2,6683
0.0,2,6684
0.0,2,6685
0.0,2,6686
0.0,2,6687
0.0,2,6688
0.0,2,6689
0.0,2,6690
0.0,2,6691
0.0,2,6692
0.0,2,6693
0.0,2,6694
0.0,2,6695
0.0,2,6696
0.0,2,6697
0.0,2,6698
1850.5477634686636,2,6699
5178.577324526333,2,6700
0.0,2,6701
0.0,2,6702
0.0,2,6703
0.0,2,6704
0.0,2,6705
0.0,2,6706
0.0,2,6707
0.0,2,6708
0.0,2,6709
0.0,2,6710
3196.696079820754,2,6711
0.0,2,6712
0.0,2,6713
4133.428291760994,2,6714
0.0,2,6715
0.0,2,6716
0.0,2,6717
0.0,2,6718
0.0,2,6719
0.0,2,6720
0.0,2,6721
0.0,2,6722
0.0,2,6723
0.0,2,6724
0.0,2,6725
0.0,2,6726
0.0,2,6727
0.0,2,6728
0.0,2,6729
0.0,2,6730
0.0,2,6731
0.0,2,6732
0.0,2,6733
0.0,2,6734
0.0,2,6735
0.0,2,6736
0.0,2,6737
0.0,2,6738
0.0,2,6739
0.0,2,6740
22063.773600051303,2,6741
0.0,2,6742
0.0,2,6743
0.0,2,6744
0.0,2,6745
0.0,2,6746
0.0,2,6747
0.0,2,6748
0.0,2,6749
0.0,2,6750
1455.593920327459,2,6751
0.0,2,6752
0.0,2,6753
0.0,2,6754
0.0,2,6755
0.0,2,6756
0.0,2,6757
0.0,2,6758
0.0,2,6759
0.0,2,6760
0.0,2,6761
0.0,2,6762
0.0,2,6763
0.0,2,6764
0.0,2,6765
0.0,2,6766
0.0,2,6767
2344.092047041269,2,6768
0.0,2,6769
0.0,2,6770
0.0,2,6771
0.0,2,6772
0.0,2,6773
0.0,2,6774
0.0,2,6775
0.0,2,6776
0.0,2,6777
0.0,2,6778
0.0,2,6779
0.0,2,6780
0.0,2,6781
0.0,2,6782
0.0,2,6783
0.0,2,6784
0.0,2,6785
0.0,2,6786
0.0,2,6787
0.0,2,6788
0.0,2,6789
0.0,2,6790
0.0,2,6791
0.0,2,6792
0.0,2,6793
0.0,2,6794
0.0,2,6795
0.0,2,6796
8751.42204128364,2,6797
0.0,2,6798
0.0,2,6799
0.0,2,6800
0.0,2,6801
0.0,2,6802
0.0,2,6803
0.0,2,6804
0.0,2,6805
0.0,2,6806
0.0,2,6807
0.0,2,6808
0.0,2,6809
0.0,2,6810
0.0,2,6811
0.0,2,6812
0.0,2,6813
0.0,2,6814
0.0,2,6815
0.0,2,6816
0.0,2,6817
0.0,2,6818
0.0,2,6819
0.0,2,6820
0.0,2,6821
0.0,2,6822
0.0,2,6823
0.0,2,6824
0.0,2,6825
0.0,2,6826
0.0,2,6827
0.0,2,6828
0.0,2,6829
0.0,2,6830
0.0,2,6831
0.0,2,6832
0.0,2,6833
0.0,2,6834
0.0,2,6835
0.0,2,6836
0.0,2,6837
0.0,2,6838
0.0,2,6839
0.0,2,6840
0.0,2,6841
0.0,2,6842
0.0,2,6843
0.0,2,6844
0.0,2,6845
0.0,2,6846
0.0,2,6847
0.0,2,6848
0.0,2,6849
0.0,2,6850
0.0,2,6851
5862.770703363679,2,6852
0.0,2,6853
0.0,2,6854
0.0,2,6855
0.0,2,6856
0.0,2,6857
0.0,2,6858
0.0,2,6859
0.0,2,6860
0.0,2,6861
0.0,2,6862
0.0,2,6863
0.0,2,6864
0.0,2,6865
0.0,2,6866
0.0,2,6867
0.0,2,6868
0.0,2,6869
0.0,2,6870
12229.673020622886,2,6871
0.0,2,6872
0.0,2,6873
0.0,2,6874
0.0,2,6875
0.0,2,6876
0.0,2,6877
0.0,2,6878
0.0,2,6879
7614.995902127702,2,6880
0.0,2,6881
0.0,2,6882
0.0,2,6883
0.0,2,6884
0.0,2,6885
0.0,2,6886
0.0,2,6887
0.0,2,6888
0.0,2,6889
0.0,2,6890
0.0,2,6891
0.0,2,6892
0.0,2,6893
0.0,2,6894
0.0,2,6895
0.0,2,6896
0.0,2,6897
0.0,2,6898
0.0,2,6899
0.0,2,6900
0.0,2,6901
0.0,2,6902
0.0,2,6903
0.0,2,6904
0.0,2,6905
0.0,2,6906
0.0,2,6907
0.0,2,6908
0.0,2,6909
0.0,2,6910
0.0,2,6911
0.0,2,6912
0.0,2,6913
0.0,2,6914
0.0,2,6915
0.0,2,6916
0.0,2,6917
0.0,2,6918
0.0,2,6919
0.0,2,6920
0.0,2,6921
0.0,2,6922
0.0,2,6923
0.0,2,6924
0.0,2,6925
0.0,2,6926
0.0,2,6927
0.0,2,6928
0.0,2,6929
11587.331429906752,2,6930
0.0,2,6931
0.0,2,6932
0.0,2,6933
708.779248899398,2,6934
0.0,2,6935
0.0,2,6936
0.0,2,6937
3264.8515262743203,2,6938
0.0,2,6939
0.0,2,6940
0.0,2,6941
0.0,2,6942
0.0,2,6943
0.0,2,6944
0.0,2,6945
0.0,2,6946
0.0,2,6947
0.0,2,6948
0.0,2,6949
0.0,2,6950
0.0,2,6951
0.0,2,6952
0.0,2,6953
0.0,2,6954
0.0,2,6955
0.0,2,6956
0.0,2,6957
0.0,2,6958
0.0,2,6959
0.0,2,6960
0.0,2,6961
0.0,2,6962
0.0,2,6963
0.0,2,6964
0.0,2,6965
0.0,2,6966
0.0,2,6967
0.0,2,6968
0.0,2,6969
0.0,2,6970
0.0,2,6971
0.0,2,6972
0.0,2,6973
0.0,2,6974
0.0,2,6975
0.0,2,6976
0.0,2,6977
0.0,2,6978
0.0,2,6979
0.0,2,6980
0.0,2,6981
0.0,2,6982
0.0,2,6983
0.0,2,6984
0.0,2,6985
0.0,2,6986
0.0,2,6987
0.0,2,6988
0.0,2,6989
0.0,2,6990
0.0,2,6991
0.0,2,6992
0.0,2,6993
0.0,2,6994
0.0,2,6995
0.0,2,6996
0.0,2,6997
0.0,2,6998
0.0,2,6999
0.0,2,7000
0.0,2,7001
0.0,2,7002
0.0,2,7003
0.0,2,7004
0.0,2,7005
0.0,2,7006
0.0,2,7007
0.0,2,7008
0.0,2,7009
0.0,2,7010
0.0,2,7011
0.0,2,7012
0.0,2,7013
0.0,2,7014
0.0,2,7015
0.0,2,7016
0.0,2,7017
0.0,2,7018
0.0,2,7019
0.0,2,7020
0.0,2,7021
0.0,2,7022
0.0,2,7023
0.0,2,7024
0.0,2,7025
0.0,2,7026
0.0,2,7027
0.0,2,7028
0.0,2,7029
0.0,2,7030
0.0,2,7031
0.0,2,7032
0.0,2,7033
0.0,2,7034
0.0,2,7035
0.0,2,7036
0.0,2,7037
0.0,2,7038
0.0,2,7039
0.0,2,7040
0.0,2,7041
0.0,2,7042
0.0,2,7043
0.0,2,7044
0.0,2,7045
0.0,2,7046
0.0,2,7047
0.0,2,7048
0.0,2,7049
0.0,2,7050
0.0,2,7051
0.0,2,7052
0.0,2,7053
0.0,2,7054
0.0,2,7055
0.0,2,7056
0.0,2,7057
0.0,2,7058
0.0,2,7059
0.0,2,7060
0.0,2,7061
0.0,2,7062
0.0,2,7063
0.0,2,7064
0.0,2,7065
0.0,2,7066
0.0,2,7067
0.0,2,7068
0.0,2,7069
0.0,2,7070
0.0,2,7071
0.0,2,7072
0.0,2,7073
0.0,2,7074
0.0,2,7075
0.0,2,7076
0.0,2,7077
0.0,2,7078
0.0,2,7079
0.0,2,7080
0.0,2,7081
0.0,2,7082
0.0,2,7083
0.0,2,7084
0.0,2,7085
0.0,2,7086
0.0,2,7087
0.0,2,7088
0.0,2,7089
0.0,2,7090
0.0,2,7091
0.0,2,7092
0.0,2,7093
0.0,2,7094
0.0,2,7095
0.0,2,7096
0.0,2,7097
0.0,2,7098
0.0,2,7099
0.0,2,7100
0.0,2,7101
0.0,2,7102
0.0,2,7103
0.0,2,7104
0.0,2,7105
0.0,2,7106
0.0,2,7107
0.0,2,7108
0.0,2,7109
0.0,2,7110
0.0,2,7111
0.0,2,7112
0.0,2,7113
0.0,2,7114
0.0,2,7115
0.0,2,7116
0.0,2,7117
0.0,2,7118
0.0,2,7119
0.0,2,7120
0.0,2,7121
0.0,2,7122
0.0,2,7123
0.0,2,7124
0.0,2,7125
0.0,2,7126
0.0,2,7127
0.0,2,7128
0.0,2,7129
0.0,2,7130
6852.055075465238,2,7131
0.0,2,7132
